"author","title","time","numberComments","numberofWords","CurrentAffairs","Education","Music","Philosophy","PoliticalScience","Science","History","Law","Games","Books","FoodandDrink","DataSource","WebTech"
"Tyler Cowen","\u201cHow Should Long-Term Monetary Policy be Determined?\u201d",2013-07-25,1,221,1,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Did J.K. Rowling use an economist clue for her pseudonym?",2013-07-26,NA,223,0,0,0,0,0,0,0,0,0,1,0,0,0
"Tyler Cowen","Assorted links",2013-07-26,1,71,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","For-profit education is better than we thought",2013-07-26,5,207,0,1,0,0,0,0,0,0,0,0,0,1,0
"Tyler Cowen","Deflation risk",2013-07-26,1,194,0,0,0,0,0,0,0,0,0,0,0,1,0
"Tyler Cowen","My favorite things Sri Lanka",2013-07-26,3,282,0,0,1,0,0,0,0,0,0,1,0,0,0
"Tyler Cowen","Does it matter if Muslim representatives are elected in India?",2013-07-27,3,151,0,1,0,0,1,0,0,0,0,0,0,0,0
"Tyler Cowen","Assorted links",2013-07-27,2,83,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","London\u2019s mayor praises Berlin\u2019s means-testing for public offenses",2013-07-27,1,101,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Neologisms and new word uses from the eurocrisis",2013-07-27,NA,94,1,0,0,0,0,0,0,0,0,0,0,0,0
"Alex Tabarrok","Wildcatting",2013-07-27,2,479,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","How Medicare payments are set",2013-07-27,2,262,0,0,0,0,0,0,0,1,0,0,0,0,0
"Tyler Cowen","Assorted links",2013-07-28,3,56,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Why don\u2019t economists study Haiti more?",2013-07-28,3,277,0,0,0,0,0,0,0,0,0,0,0,1,0
"Tyler Cowen","What is the implied model behind assortative mating?",2013-07-28,7,208,0,0,0,0,0,1,0,0,0,0,0,0,0
"Tyler Cowen","*How to Get Filthy Rich in Rising Asia: A Novel*",2013-07-29,1,121,0,0,0,0,0,0,0,0,0,1,0,0,0
"Tyler Cowen","Assorted links",2013-07-29,1,62,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","The new Baptists and bootleggers?",2013-07-29,2,159,0,0,0,0,0,0,0,1,0,0,0,0,0
"Tyler Cowen","Off-label prescribing vs. RCT",2013-07-29,4,231,0,0,0,0,0,1,0,1,0,0,0,0,0
"Tyler Cowen","Sri Lanka notes",2013-07-29,1,221,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Assorted links",2013-07-30,3,77,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","True love",2013-07-30,2,38,1,1,0,0,0,0,0,0,0,0,0,0,0
"Alex Tabarrok","The High Costs of Travel Visas",2013-07-30,7,207,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","There is now a for-profit university entering NCAA Division I ranks",2013-07-30,5,215,0,1,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","What I\u2019ve been reading",2013-07-30,NA,175,0,0,0,0,0,0,0,0,0,1,0,0,0
"Tyler Cowen","Higher education in Greece",2013-07-30,7,122,0,1,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","*The Great Escape*",2013-07-31,2,109,0,0,0,0,0,0,1,0,0,1,0,0,0
"Tyler Cowen","The household economics of 3-D printers",2013-07-31,4,478,0,0,0,0,0,1,0,0,0,0,0,0,0
"Tyler Cowen","Assorted links",2013-07-31,4,180,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","The Asian consequences of the taper",2013-07-31,NA,402,1,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","What are the major market indices for climate change?",2013-07-31,6,138,0,0,0,0,0,1,0,0,0,0,0,0,0
"Tyler Cowen","Assorted links",2013-08-01,2,60,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Competition in higher education",2013-08-01,2,229,0,1,0,0,0,0,0,0,0,0,0,0,0
"Alex Tabarrok","Online Therapy as Good as Face to Face",2013-08-01,4,250,0,1,0,0,0,0,0,0,0,0,0,0,1
"Tyler Cowen","Will Uruguay legalize marijuana?",2013-08-01,1,95,0,0,0,0,0,0,0,1,0,0,0,0,0
"Tyler Cowen","What are the best new products that people don\u2019t know about?",2013-08-01,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","America fact of the day",2013-08-02,7,75,1,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Assorted links",2013-08-02,4,60,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","The new economics of Hollywood",2013-08-02,2,126,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Is the United Kingdom currently suffering from an aggregate demand problem?",2013-08-02,3,188,1,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","In case you were wondering where the money comes from",2013-08-02,1,173,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Assorted links",2013-08-03,4,86,1,0,0,0,0,0,0,1,0,0,0,0,0
"Alex Tabarrok","Superstar Teachers",2013-08-03,3,223,0,1,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Celebrity translators, plus a Karl Kraus update",2013-08-03,1,232,0,0,0,0,0,0,1,0,0,1,0,0,0
"Tyler Cowen","How dangerous are cell phones when driving?",2013-08-03,4,238,0,0,0,0,0,0,0,1,0,0,0,1,0
"Tyler Cowen","Charles K. Rowley has passed away",2013-08-04,1,42,1,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Assorted links",2013-08-04,4,78,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Credit growth vs. investment growth",2013-08-04,1,59,0,0,0,0,0,0,0,0,0,0,0,1,0
"Tyler Cowen","Testing labor quality without degrees and credit hours",2013-08-04,7,179,0,1,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","What I\u2019ve been reading",2013-08-04,1,207,0,0,0,0,0,0,0,0,0,1,0,0,0
"Tyler Cowen","Google, Amazon, Apple, and Facebook will own lots of content",2013-08-05,2,276,1,0,0,0,0,0,0,0,0,1,0,0,0
"Tyler Cowen","Assorted links",2013-08-05,2,88,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Is the main effect of the minimum wage on job growth?",2013-08-05,4,166,0,0,0,0,0,0,0,1,0,0,0,0,0
"Tyler Cowen","The importance of mobile Mexican labor",2013-08-05,2,155,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Why don\u2019t they eat more fish in the Caribbean?",2013-08-05,6,453,0,0,0,0,0,0,0,0,0,0,1,0,0
"Tyler Cowen","The demand for NSA data",2013-08-05,2,161,0,0,0,0,1,0,0,1,0,0,0,0,0
"Tyler Cowen","Wu Jinglian",2013-08-06,1,85,1,0,0,0,0,0,0,0,0,1,0,0,0
"Tyler Cowen","Assorted links",2013-08-06,3,78,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alex Tabarrok","Liberalization Increases Growth",2013-08-06,3,359,0,0,0,0,0,0,0,0,0,0,0,1,0
"Tyler Cowen","Has the U.S. labor market adjusted?",2013-08-06,2,75,0,0,0,0,0,0,0,0,0,0,0,1,0
"Tyler Cowen","Do consensual labor markets have a future in Germany?",2013-08-06,NA,163,1,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Two movies about killing",2013-08-07,4,309,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Assorted links",2013-08-07,6,65,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alex Tabarrok","Creative Destruction in the News",2013-08-07,2,228,1,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","\u201cNo recovery for young people?\u201d (The Great Reset)",2013-08-07,3,34,0,1,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Is Amazon Art a doomed venture?  Let\u2019s hope so",2013-08-07,9,760,0,0,0,0,0,0,0,0,0,0,0,0,1
"Tyler Cowen","Why are CEO salaries rising?",2013-08-08,3,157,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Chicago food bleg",2013-08-08,11,92,0,0,0,0,0,0,0,0,0,0,1,0,0
"Tyler Cowen","Assorted links",2013-08-08,4,75,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alex Tabarrok","The Animals are Also Getting Fat",2013-08-08,10,501,0,0,0,0,0,0,0,0,0,0,1,1,0
"Alex Tabarrok","Smart Phone Ethics",2013-08-08,5,145,0,0,0,0,0,0,0,0,0,0,0,0,1
"Tyler Cowen","*A Call to Arms*",2013-08-08,NA,175,0,0,0,0,1,0,1,0,0,1,0,0,0
"Alex Tabarrok","Is the Fourth Amendment Now Illegal?",2013-08-09,14,373,0,0,0,0,0,0,0,1,0,0,0,0,1
"Tyler Cowen","My International Trade reading list",2013-08-09,1,39,0,1,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Competency-based transcripts",2013-08-09,3,81,0,1,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","The stimulus that is Russian",2013-08-09,4,266,1,0,0,0,0,0,1,1,0,0,0,0,0
"Tyler Cowen","Against subjectivism (and for taxonomy)",2013-08-09,3,102,0,1,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","The origins of the Forbes 400",2013-08-09,2,228,0,0,0,0,0,0,0,0,0,0,0,1,0
"Alex Tabarrok","Hayek in the 1930s",2013-08-10,5,316,0,0,0,0,0,0,1,0,0,0,0,0,0
"Tyler Cowen","Jakarta bleg",2013-08-10,2,37,0,0,1,0,0,0,0,0,0,0,1,0,0
"Tyler Cowen","Assorted links",2013-08-10,1,63,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","China\u2019s experiment with cap and trade",2013-08-10,1,341,0,0,0,0,0,0,0,1,0,0,0,0,0
"Tyler Cowen","The price of phone calls for inmates will decline",2013-08-10,2,170,0,0,0,0,0,0,0,1,0,0,0,0,0
"Tyler Cowen","Assorted links",2013-08-11,2,71,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Is Emile Simpson the new Clausewitz?",2013-08-11,2,319,1,0,0,1,1,0,1,0,0,1,0,0,0
"Tyler Cowen","How would monetarism have fared against the Great Depression?",2013-08-11,4,712,0,0,0,0,0,0,1,0,0,0,0,0,0
"Tyler Cowen","*Mass Flourishing*",2013-08-12,NA,27,0,0,0,0,0,0,0,0,0,1,0,0,0
"Tyler Cowen","Assorted links",2013-08-12,6,102,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","The Great Reset, labor market edition",2013-08-12,1,31,1,0,0,0,0,0,0,0,0,0,0,1,0
"Tyler Cowen","Fabio Rojas on Twitter as an electoral predictor",2013-08-12,1,149,0,0,0,0,1,0,0,0,0,0,0,1,1
"Tyler Cowen","Facts about the minimum wage",2013-08-12,6,98,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","The airline culture that is China",2013-08-12,NA,260,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Assorted links",2013-08-13,2,70,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Great Economists class",2013-08-13,NA,95,0,1,0,0,0,0,1,0,0,0,0,0,0
"Tyler Cowen","Norwegian markets in everything",2013-08-13,1,63,0,0,0,0,1,0,0,0,0,0,0,0,0
"Alex Tabarrok","A Puzzle in Divorce Law",2013-08-13,18,211,0,0,0,0,0,0,0,1,0,0,0,0,0
"Tyler Cowen","How much does bad Chinese data on real estate prices matter?",2013-08-13,1,280,0,0,0,0,0,0,0,0,0,0,0,1,0
"Tyler Cowen","Canine markets in everything",2013-08-13,1,374,0,0,0,0,0,0,0,0,0,0,0,0,1
"Tyler Cowen","*Ninety Percent of Everything*",2013-08-14,4,81,0,0,0,0,0,0,1,1,0,1,1,0,0
"Tyler Cowen","The future of higher education in Alabama?",2013-08-14,9,144,0,1,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Assorted links",2013-08-14,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Elon Musk\u2019s hyperloop",2013-08-14,16,377,0,0,0,0,0,1,0,0,0,0,0,0,0
"Tyler Cowen","Handbag-backed loans",2013-08-14,1,163,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Assorted links",2013-08-15,NA,43,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Jakarta fact of the day",2013-08-15,1,119,1,0,0,0,0,0,0,0,0,0,0,0,0
"Alex Tabarrok","Raising Rival\u2019s Costs and Reform in the Public Interest",2013-08-15,3,749,0,0,0,0,1,0,0,0,0,0,0,0,0
"Tyler Cowen","The Vietnam War was worse than most people think",2013-08-15,8,129,0,0,0,0,1,0,1,0,0,1,0,0,0
"Tyler Cowen","What I\u2019ve been listening to",2013-08-15,2,249,0,0,1,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Is \u201coutside\u201d overrated?",2013-08-16,6,152,0,1,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Fiscal Sentiment and the Weak Recovery from the Great Recession",2013-08-16,3,201,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Assorted links",2013-08-16,2,59,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Why are new unemployment claims so low?",2013-08-16,4,182,1,0,0,0,0,0,0,0,0,0,0,1,0
"Tyler Cowen","My favorite things Java",2013-08-16,1,243,0,0,0,0,0,0,0,0,0,1,0,0,0
"Tyler Cowen","The Effect of Sexual Activity on Wages",2013-08-17,3,276,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Assorted links",2013-08-17,2,95,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","How meritocratic are white Californians?",2013-08-17,9,216,0,1,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Computers which magnify our prejudices",2013-08-17,6,299,0,1,0,0,0,1,0,0,0,0,0,0,1
"Tyler Cowen","ZMP workers in Japan, boredom and banishment rooms",2013-08-18,3,179,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Glasses that solve colorblindness",2013-08-18,1,90,0,0,0,0,0,1,0,0,0,0,0,0,0
"Tyler Cowen","Assorted links",2013-08-18,3,74,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Drone markets in everything?",2013-08-18,1,298,0,0,0,0,0,1,0,0,0,0,0,0,0
"Tyler Cowen","What explains regional variation in health care spending?",2013-08-19,5,157,0,1,0,0,0,0,0,0,0,0,0,1,0
"Tyler Cowen","Child labor during World War II",2013-08-19,2,108,0,1,0,0,0,0,1,0,0,1,0,0,0
"Tyler Cowen","Assorted links",2013-08-19,NA,53,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Beware the beam",2013-08-19,2,44,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","I am sorry, but this is absurd",2013-08-19,12,527,0,0,0,1,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Why have corporate profits been high?",2013-08-20,1,151,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","New evidence on anchoring effects",2013-08-20,1,207,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alex Tabarrok","The Microeconomics of Export Restrictions",2013-08-20,2,259,1,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Assorted links",2013-08-20,NA,56,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Are we seeing skill mismatch after all?",2013-08-20,9,241,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","How to eat well in Jakarta",2013-08-20,NA,266,0,0,0,0,0,1,0,0,0,0,1,0,0
"Tyler Cowen","The financial unraveling of southeast Asia",2013-08-21,3,377,1,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Assorted links Singapore",2013-08-21,1,96,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alex Tabarrok","The Government Profits from Student Debt Defaults",2013-08-21,11,470,0,1,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Guillermo Calvo on Austrian business cycle theory",2013-08-21,2,671,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Jakarta notes",2013-08-21,2,261,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Ten years of Marginal Revolution",2013-08-21,4,83,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","*Affordable Excellence*",2013-08-22,6,265,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","The new Emily Oster book",2013-08-22,5,71,0,0,0,0,0,1,0,0,0,1,0,0,0
"Tyler Cowen","Assorted links",2013-08-22,2,105,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","President Obama\u2019s new higher education plan",2013-08-22,9,726,1,1,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","First lecture for International Trade",2013-08-22,NA,151,0,1,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Singapore has a very low wage share",2013-08-23,2,76,0,0,0,0,0,0,0,0,0,0,0,1,0
"Tyler Cowen","Assorted links",2013-08-23,2,60,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alex Tabarrok","The Value of a CEO",2013-08-23,8,126,1,0,0,0,0,0,0,0,0,0,0,1,0
"Tyler Cowen","An update on labor market polarization",2013-08-23,NA,135,1,0,0,0,0,0,0,0,0,0,0,1,0
"Tyler Cowen","Why has growth in per capita Medicare spending slowed down?",2013-08-23,NA,190,0,0,0,0,0,0,0,0,0,0,0,1,0
"Tyler Cowen","Amazon will offer free shipping to Singapore (and India)",2013-08-23,NA,177,0,0,0,0,0,0,0,0,0,1,0,0,0
"Tyler Cowen","How bad is India\u2019s economic and financial crisis?",2013-08-24,3,225,1,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Assorted links",2013-08-24,4,69,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","How long does it take mammals to learn the optimal commute?",2013-08-24,2,149,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Spying on your loved ones? (or what you don\u2019t know can\u2019t hurt you?)",2013-08-24,2,55,0,0,0,0,0,0,0,1,0,0,0,0,0
"Tyler Cowen","Inequality in Singapore",2013-08-25,9,308,0,0,0,0,1,0,0,0,0,0,0,0,0
"Tyler Cowen","Assorted links",2013-08-25,1,83,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Singaporean hawkers are some of the best food creators in the world",2013-08-25,1,333,0,0,0,0,0,0,0,0,0,0,1,0,0
"Tyler Cowen","Are we making mouse brains bigger?",2013-08-25,2,209,0,0,0,0,0,1,0,0,0,0,0,0,0
"Tyler Cowen","Will accurate 3-D reproductions disrupt art markets?",2013-08-26,4,224,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","How you know Singaporeans are really serious about microeconomics",2013-08-26,2,83,0,0,0,0,0,0,0,1,0,0,0,0,0
"Alex Tabarrok","Do Not Mock the Freshmen",2013-08-26,2,121,1,0,0,0,0,0,1,1,0,0,0,0,0
"Tyler Cowen","Assorted links",2013-08-26,2,66,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","A few notes on Singaporean (and other) health care systems",2013-08-26,3,727,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","iheartpundits.com",2013-08-27,1,46,0,0,0,0,0,0,0,0,0,0,0,0,1
"Tyler Cowen","Chinese insurance markets in everything",2013-08-27,NA,176,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Assorted links",2013-08-27,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","A new model for media paywalls?",2013-08-27,1,58,0,0,0,0,1,0,0,0,0,0,0,0,0
"Tyler Cowen","The economics of the war in Syria",2013-08-27,4,62,1,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Singapore and southeast Asia and tapering",2013-08-27,2,187,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Measuring risk with VIX and VXV",2013-08-27,NA,280,1,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","South Korea fact of the day",2013-08-28,2,59,0,0,0,0,0,0,0,0,0,0,0,1,0
"Tyler Cowen","Assorted links",2013-08-28,5,58,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","*The Second Machine Age*",2013-08-28,1,49,0,0,0,0,0,0,0,0,0,1,0,0,1
"Alex Tabarrok","Asset Prices and Interest Rates",2013-08-28,5,312,1,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Indian food price inflation",2013-08-28,1,84,1,0,0,0,0,0,0,0,0,0,1,0,0
"Tyler Cowen","What is the right way to think about China\u2019s foreign reserves?",2013-08-28,NA,388,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","*Scarcity: Why Having Too Little Means so Much*",2013-08-29,6,349,0,0,0,0,0,0,0,0,0,1,0,0,0
"Tyler Cowen","Assorted links",2013-08-29,3,77,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alex Tabarrok","A Test of Dominant Assurance Contracts",2013-08-29,5,479,0,0,0,0,1,0,0,0,0,0,0,0,0
"Tyler Cowen","In equilibrium, they pay him to listen to their ads, or how to strike back at The Man",2013-08-29,1,223,0,1,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Strategies for wealth preservation",2013-08-30,2,254,0,0,0,0,0,0,1,0,0,0,0,0,0
"Tyler Cowen","Assorted links",2013-08-30,2,118,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Eliezer Yudkowsky asks about automation",2013-08-30,4,337,0,0,0,0,0,0,1,0,0,1,0,0,0
"Alex Tabarrok","Immigration and wages",2013-08-30,8,412,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Marketing the asylum",2013-08-30,1,321,0,0,0,0,0,0,1,0,0,0,0,0,0
"Tyler Cowen","*Concise History of the Arabs*",2013-08-31,2,169,0,0,0,0,0,0,1,0,0,1,0,0,0
"Tyler Cowen","Assorted links",2013-08-31,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","American violence is higher than you think",2013-08-31,8,341,0,0,0,0,0,0,0,1,0,0,0,0,0
"Alex Tabarrok","North Korea Fact of the Day",2013-08-31,NA,23,0,0,0,0,0,0,0,1,0,0,1,0,0
"Tyler Cowen","From the comments",2013-08-31,3,91,0,0,0,0,0,0,1,0,0,0,0,0,0
"Tyler Cowen","On the public choice of Abenomics",2013-09-01,NA,178,1,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Final version of my International Trade class reading list",2013-09-01,NA,34,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Assorted links",2013-09-01,2,58,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Why the theory of comparative advantage is overrated",2013-09-01,7,451,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","How much will Indian exports go up?",2013-09-02,NA,482,1,0,0,0,0,0,0,0,0,0,0,0,0
"Alex Tabarrok","Labor Day and Open Borders",2013-09-02,6,110,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Assorted links",2013-09-02,NA,66,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","The etymology of \u201cserendipity\u201d",2013-09-02,NA,154,0,0,0,1,0,0,1,0,0,0,0,0,0
"Tyler Cowen","The charitable deduction in Singapore",2013-09-02,2,156,0,0,0,0,0,0,0,1,0,0,0,0,0
"Tyler Cowen","*Big Gods*",2013-09-02,3,101,0,0,0,0,0,0,0,0,0,1,0,0,0
"Tyler Cowen","Assorted links",2013-09-03,1,80,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Herbert Simon on stagnation and automation",2013-09-03,2,256,0,0,0,0,0,1,1,0,0,0,0,0,0
"Alex Tabarrok","Coase and Spectrum Auctions",2013-09-03,1,101,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Who Will Prosper in the New World?",2013-09-03,6,230,0,0,0,0,0,0,0,0,0,1,0,0,1
"Tyler Cowen","Average Marginal Labor Income Tax Rates under the Affordable Care Act",2013-09-03,3,148,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Ronald Coase has passed away",2013-09-03,2,22,1,0,0,0,0,0,1,1,0,0,0,0,0
"Tyler Cowen","My TechCrunch interview about *Average is Over*",2013-09-04,1,241,0,0,0,0,0,0,0,0,0,1,0,0,1
"Tyler Cowen","Assorted links",2013-09-04,1,78,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","It\u2019s the success stories that worry me",2013-09-04,3,198,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alex Tabarrok","Quantitative Economics",2013-09-04,4,256,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","The Autor, Dorn, and Hanson paper on trade and technology",2013-09-04,1,333,0,0,0,0,0,0,0,0,0,0,0,1,0
"Tyler Cowen","Designing robots to work with humans",2013-09-05,1,359,0,1,0,0,0,1,0,0,0,0,0,0,0
"Tyler Cowen","Chile fact of the day",2013-09-05,4,87,0,1,0,0,0,0,0,0,0,0,0,1,0
"Tyler Cowen","Assorted links",2013-09-05,4,81,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","South Koreans are turning more toward study in China",2013-09-05,NA,127,0,1,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","*The Bet*",2013-09-05,3,236,0,0,0,0,0,0,1,0,0,1,0,0,0
"Tyler Cowen","The global decline of the labor share",2013-09-05,2,171,0,0,0,0,0,0,0,0,0,0,0,1,0
"Tyler Cowen","Assorted links",2013-09-06,5,92,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","The stunning growth in part-time employment",2013-09-06,11,310,1,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Three good new books on politics",2013-09-06,NA,112,0,0,0,0,1,0,0,0,0,1,0,0,0
"Tyler Cowen","The American fertility rate is no longer declining",2013-09-06,4,168,1,0,0,0,0,0,0,0,0,0,0,1,0
"Tyler Cowen","Unpopular thoughts about obstructionist Republicans",2013-09-06,9,253,1,0,0,0,1,0,1,0,0,0,0,0,0
"Alex Tabarrok","The FTC vs. the DC Taxi Cab Commission",2013-09-07,NA,201,0,0,0,0,0,0,0,1,0,0,0,0,0
"Tyler Cowen","*The Idealist: Jeffrey Sachs and the Quest to End Poverty*",2013-09-07,NA,169,0,0,0,0,0,0,0,0,0,1,0,0,0
"Tyler Cowen","Assorted links",2013-09-07,3,54,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alex Tabarrok","Firefighter Hysteresis",2013-09-07,4,428,0,0,0,0,1,0,0,1,0,0,0,0,0
"Tyler Cowen","My favorite things Minnesota",2013-09-07,10,304,0,0,1,0,0,0,1,0,0,0,0,0,0
"Tyler Cowen","Assorted links",2013-09-08,2,87,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","What I\u2019ve been reading",2013-09-08,3,359,0,0,0,0,0,0,0,0,0,1,0,0,0
"Tyler Cowen","A dearth of investment in young workers",2013-09-08,8,327,0,1,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Assorted links",2013-09-09,3,95,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Diane Coyle reviews *Average is Over*",2013-09-09,2,165,0,1,0,0,0,0,0,0,0,1,0,0,0
